title,article,file_links,url
Thông báo SV đánh giá môn học - Giảng viên HK2/2023-2024,"
Khoa CNTT chuyển thông báo từ Phòng Khảo thí về việc triển khai kế hoạch khảo sát dành cho sinh viên đánh giá môn học - Giảng viên HK2/2023-2024 dành cho sinh viên bậc Đại học hệ Chính quy trong thời gian Từ ngày 20/06 đến hết ngày 15/07/2024Đây là hoạt động bắt buộc và là một trong những căn cứ đánh giá kết quả rèn luyện. Sinh viên cần thực hiện đánh giá tất cả học phần đã đăng ký ở HK2/2023-2024 để xem được kết quả thi trong tài khoản cá nhân trên Portal Trường.Chi tiết các bạn xem file đính kèm.GIÁO VỤ KHOA CNTT
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7727_TB-SV-danh-gia-mon-hoc-HK2_2324_Chinh-quy-va-Ly_DKD.pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/thong-bao-sv-danh-gia-mon-hoc-giang-vien-hk2-2023-2024
V/v Đăng ký học phần qua mạng học kỳ 2 năm học 2023-2024  cho sinh viên lớp liên thông đại học học cùng ĐHCQ,"
Sinh viên xem thông báo chi tiết trong file đính kèm.Giáo vụ Khoa CNTT
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7570_ThongBao_DKHP_2023_2024_2_LTDH_hoc-cung-DHCQ.docx'],https://www.fit.hcmus.edu.vn/tin-tuc/d/v-v-dang-ky-hoc-phan-qua-mang-hoc-ky-2-nam-hoc-2023-2024-cho-sinh-vien-lop-lien-thong-dai-hoc-hoc-cung-dhcq
Góc Sẻ Chia - Hội thảo chuyên đề: Sức mạnh của tấm lòng,"
Với mong muốn giúp các bạn sinh viên trang bị những kỹ năng cần thiết, có kênh hỗ trợ, chia sẻ, gỡ rối và giải đáp những vấn đề xung quanh các bạn sinh viên. Giúp các bạn có kỹ năng vượt qua những áp lực trong học tập cũng như trong cuộc sống hàng ngày.Khoa Công nghệ Thông tin ra đời chương trình mới mang tên: GÓC SẺ CHIAChương trình gồm có 3 hình thức như sau:✅ Hội thảo;✅ We Talk;✅ Tư vấn trực tiếp 1:1;Mở đầu chương trình của ta sẽ là 1 buổi Hội thảo với chuyên đề: Sức mạng của tấm lòng.Với sự chia sẻ của diễn giả: ThS. Cao Thúy OanhĐến với buổi chuyên đề này, các bạn sinh viên sẽ nắm được những thông tin sau:✅ Giúp các bạn phân tích quá trình suy nghĩ dẫn dắt tấm lòng và đời sống của con người;✅ Giúp người các bạn nhận diện được ảnh hưởng và tác động của suy nghĩ tích cực và suy nghĩ tiêu cực;✅ Định hướng đến suy nghĩ tích cực và nhận được sức mạnh trong lòng;- Thời gian: 9:00 - 11:00, thứ 7 ngày 18/07/2020- Địa điểm: Phòng I71, Toà nhà I. 227 Nguyễn Văn Cừ, Phường 4, Quận 5, TP.HCM.- Link đăng ký tham dự: https://forms.gle/aNVxnZFCFKEjgj4u7- Hạn chót nhận đăng ký: 14:00, thứ 6 ngày 17/07/2020Đây là chương trình rất thiết thực cho các bạn, hãy sắp xếp thời gian tham dự nhé!Cần hỗ trợ thông tin gì thêm, các bạn vui lòng comment dưới bài post hoặc email: ntmdung@fit.hcmus.edu.vn (Ms. Dung)Trân trọng!
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/goc-se-chia-hoi-thao-chuyen-de-suc-manh-cua-tam-long
Danh sách môn mở trong Học phần 3 lớp cao học khóa 33/2023,"
THÔNG BÁODanh sách môn mở trong Học phần 3 lớp cao học khóa 33/2023Thời gian học: từ ngày 27/7 đến 06/10/2024 (11 tuần).










STT
Mã MH
Tên môn học
Số TC
GV giảng dạy
Ngành
Ngày học
Hình thức thi
Ghi chú


1
MTH076
Xử
  lý tiếng nói
4
PGS.TS.
  Đinh Điền
    TS. Nguyễn Đức Hoàng Hạ
    TS. Châu Thành Đức
Khoa
  học
    máy tính
thứ
  ba (18g00)
vấn
  đáp
 


2
MTH021
Hệ
  thống Multimedia
4
PGS.
  TS Trần Minh Triết
chủ
  nhật (8g00)
vấn
  đáp + đồ án
 


1
MTH113
Mô hình ngôn ngữ lớn
4
TS. Nguyễn Tiến Huy
Trí
  tuệ
    nhân tạo 
thứ 5 (18g30)
trắc nghiệm + đồ án
 


2
MTH101
Sinh - Tin học
4
TS. Bùi Duy Đăng
    TS. Bùi Thị Danh
thứ 7 (13g30)
trắc nghiệm + tự luận
Học
  online


1
MTH041
Hệ hỗ trợ ra quyết định
4
TS. Vũ Thị Mỹ Hằng
Hệ thống
  thông tin
thứ 3 (18g00)
Vấn
  đáp
 


2
MTH045
Khoa học phân tích dữ liệu
4
TS. Nguyễn Trần Minh Thư
thứ 7 (8g00)
Đồ
  án, Vấn đáp
(bắt
  đầu từ 24/8/2024)

Ghi chú: Các học viên theo học Ngành Khoa học máy tính, Trí tuệ nhân tạo có thể đăng ký học các môn của ngành Hệ thống thông tin để tích lũy môn tự chọn và ngược lại.  Đối với môn Khai thác dữ liệu lớn: học viên chỉ đăng ký khi chưa học môn ""Khai thác dữ liệu và ứng dụng"" ở bậc đại học, nếu học viên đã học ở bậc đại học vui lòng đăng ký môn khác thay thế.Danh sách môn mở dự kiến Học phần 4:Ngành Khoa học máy tính: Công nghệ chuỗi khối; Xử lý ảnh số và video số nâng caoNgành Trí tuệ nhân tạo: Học máy với dữ liệu đồ thị, Explainable AINgành Hệ thống thông tin: Khai thác ngữ liệu văn bản nâng cao; Các mô hình phân tích dữ liệu; Công nghệ mới phát triển hệ thống thông tin.-----BP. Giáo Vụ SĐH, Khoa CNTTEmail: giaovusdh@fit.hcmus.edu.vnWebsite: https://www.fit.hcmus.edu.vn/sau-dai-hocFacebook: https://www.facebook.com/sdh.fit.hcmus/
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/danh-sach-mon-mo-trong-hoc-phan-3-lop-cao-hoc-khoa-33-2023
Danh sách dự kiến cấp xét học bổng đột xuất HK1 năm học 2023-2024,"
1.      Căn cứ xét học bổng:Căn cứ Quyết định số 622/QĐ-KHTN về việc ban hành Quy định về chính sách học bổng dành cho sinh viên: t.ly/3OtGM2.      Danh sách sinh viên dự kiến được xét cấp học bổng.-         Đây là kết quả dự kiến nên kết quả chính thức có thể sẽ có sự thay đổi, cập nhật sau thời hạn sinh viên thắc mắc.3.      Thắc mắc:Nếu có thắc mắc thì sinh viên liên hệ qua địa chỉ email: accounting@apcs.fitus.edu.vn tiêu đề: “[HB] Thắc mắc học bổng đột xuất HK1/2023-2024” để được xem xét.4.      Hình thức nhận học bổng: chuyển khoản5.      Thời hạn thắc mắc:Từ ngày ra thông báo đến hết ngày 03/06/2024.Sau thời hạn trên Khoa sẽ không giải quyết bất kỳ trường hợp nào./.
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7717_CTDA-HK1-23-24-HB-DOT-XUAT-DU-KIEN.pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/danh-sach-du-kien-cap-xet-hoc-bong-dot-xuat-hk1-nam-hoc-2023-2024
Kỳ thi lập trình thi đấu VNOI CUP,"
VNOI CUP là kỳ thi lập trình thi đấu thường niên được tổ chức bởi CLB Olympic Tin học Việt Nam - VNOI, dưới sự bảo trợ của Hội Tin học Việt Nam. Cùng với thành công từ hai mùa giải năm 2022 và 2023, VNOI CUP 2024 hứa hẹn mang đến cho các thí sinh bộ đề chất lượng, những giây phút thi đấu gay cấn cùng các phần thưởng hấp dẫn. Với những đổi mới về thể lệ cuộc thi, liệu ai sẽ là người tạo nên sự khác biệt và khẳng định vị thế của mình tại VNOI CUP năm nay?Các mốc thời gian & cấu trúc kỳ thiTừ 2/6 tới ngày 16/6, các vòng loại online được tổ chức trên nền tảng VNOJ             - Vòng loại thứ nhất: 20h00, ngày 02/06            - Vòng loại thứ hai: 20h00, ngày 16/06Thời lượng mỗi vòng thi là 180 phút với 7 bài tập.Vòng chung kết VNOI CUP 2024 sẽ diễn ra từ ngày 26-29/7 với sự tham gia của 25 thí sinh xuất sắc nhất giành quyền đi tiếp từ các vòng loại.Thể thức dự thi Vòng loại online:    - Các vòng loại VNOI CUP sẽ được tổ chức tại địa chỉ: https://oj.vnoi.info/contests/     - Thí sinh chỉ cần đăng ký tài khoản dự thi tại địa chỉ: https://oj.vnoi.info/accounts/register/  và tham gia contest khi tới giờ thi.Lưu ý, trong cả 2 vòng thi, thí sinh chỉ được sử dụng duy nhất 1 tài khoản. BTC sẽ hủy kết quả tất cả các vòng thi và cấm vĩnh viễn tài khoản VNOJ của thí sinh vi phạm.Cơ cấu giải thưởng:    - Rank 1: 20 triệu đồng + Cúp vô địch VNOI CUP 2024    - Rank 2: 15 triệu đồng + Kỷ niệm chương Bạc    - Rank 3: 10 triệu đồng + Kỷ niệm chương Đồng    - Rank 4: 5 triệu đồng    - Rank 5, 6: 2 triệu đồng    - Top 25: Chứng nhận Rank VNOI CUP + áo VNOI CUPNgoài những giải thưởng có giá trị dành cho những thí sinh xuất sắc có mặt tại vòng Chung Kết, BTC sẽ trao tặng 150 áo VNOI Cup 2024 được thiết kế độc quyền cho kì thi dành cho các bạn đạt thành tích xuất sắc ở tại các vòng loại.Với số lượng thí sinh dự thi vòng chung kết tăng lên gấp đôi, bạn có đủ dũng khí để giành lấy một tấm vé tranh tài cùng những “cao thủ” hàng đầu trong làng Tin học Việt Nam? Hãy cùng đồng hành với chúng mình trong kỳ thi năm nay  --------------------------------------VNOI - CLB Olympic Tin học Việt NamFanpage: https://www.facebook.com/vnoi.wiki Website: https://vnoi.info/ Email: vnoi@vnoi.info
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/ky-thi-lap-trinh-thi-dau-vnoi-cup
Thông báo chuyển khoản học bổng Tân sinh viên HK1 NH: 2023-2024,"
Nhà trường đã hoàn tất thủ tục chuyển khoản học bổng tân sinh viên học kỳ 1/2023-2024 dành cho SV Khoa công nghệ thông tin Khóa 2022 và Khóa 2023 ngày 06/06/2024.Sinh viên vui lòng kiểm tra tài khoản để nhận tiền.
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/thong-bao-chuyen-khoan-hoc-bong-tan-sinh-vien-hk1-nh-2023-2024
[Communication support] Bach Khoa Innovation 2024,"
Bach Khoa Innovation (BKI) is an annual innovation startup competition organized by Ho Chi Minh City University of Technology since 2018. The key target audience is students from schools and universities in Ho Chi Minh City and surrounding areas. In 2024, BKI aims to expand its target audience to start-up groups and students from universities nationally and internationally while upgrading the award structure and support package to groups after the competition.Bach Khoa Innovation provides a creative space based on high-tech science and technology combined with a practical business model, helping young people apply learned knowledge to solve technical and economic problems for businesses and society as well as have the opportunity to realize their startup ideas.Deadline has been extended to June 23rd, 2024.For detailed information, please refer to https://bk-innovation.hcmut.edu.vn/ 
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/communication-support-bach-khoa-innovation-2024
Junior DevOps Engineer (Golang),"
Our CompanyBioTuring is an innovative bioinformatics company based in San Diego, USA. Founded in 2016, the company has developed transformational bioinformatics platforms for sequencing data analysis, enabling scientists to gain valuable insights from biological data in an interactive, fast, and accurate approach. BioTuring helps accelerate life sciences and nourishes computational minds.Role DescriptionWe are seeking a talented Junior DevOps Engineer (GO) to join our team and play a critical rolein developing and maintaining robust software applications.Key ResponsibilitiesDevelop clean, maintainable, and efficient code using Golang, adhering to best practices and leveraging concurrency features effectively.Utilize Linux and Docker effectively to manage dependencies, containerize applications, and ensure smooth deployments.Design and implement software solutions with a solid understanding of software architecture principles (e.g., scalability, modularity).Collaborate effectively with developers and other stakeholders to understand requirements and deliver solutions.Solid knowledge of algorithms and data structures.Requirements2+ years of proven experience building software applications with GolangSolid understanding of Linux system administration and command line toolsProficiency with Docker and containerization concepts.Experience with software design principles and a passion for creating maintainable and scalable solutionsExcellent communication and collaboration skillsProblem-solving skills and a commitment to delivering high-quality codePreferably if youHad experience in DevOps / Data Engineer positionHad experience working with SQL / Elasticsearch / Object Storage in go.We OfferCompetitive salary and benefits package.Lunch prepared by the Company.Flexible working hours.A collaborative and supportive work environment.A chance to learn and grow your career in a rapidly evolving field.Insurance benefit (Bao Viet Insurance) for employees after 1 year and above of employment.
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7741_JD---Junior-DevOps-Engineer-GO.pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/junior-devops-engineer-golang
[FUJINET] Tuyển dụng FRESHER DEVELOPERS (JAVA/.NET) (Web/ Winform),"
Địa điểm làm việc: Số 10 Phổ Quang, Phường 2, Quận Tân Bình, HCM Số lượng: 10 LTV Mô tả công việc:Tham gia vào các dự án phát triển phần mềm outsource cho khách hàng (Nhật Bản)Tham gia lập trình, kiểm thử sản phẩm theo từng dự án của khách hàng (Nhật Bản)Sẽ được đào tạo thêm trong quá trình thử việc Yêu cầu ứng viên:Tốt nghiệp các trường Đại học, Cao đẳng các ngành liên quan đến CNTT,…Lập trình với Java Web như:        Java Core, JSP Servlet, Struts, Spring MVC, Spring Boot, ...Lập trình với .NET (Web) như:          ASP.NET, MVC, Entity Framework, LINQ, ...Lập trình với .NET (Winform) như:        C# .NET, VB.NET, ...Đã làm việc với:  HTML, CSS, Javascript, JQuery, Bootstrap,...Đã từng làm với ít nhất một Database: SQL Server, MySQL, Oracle...Đọc hiểu nhanh tài liệu tiếng Anh chuyên ngành.Nhanh nhẹn, ham học hỏi, tinh thần trách nhiệm cao, trung thực, cẩn thận.Ứng viên có kiến thức sau là một lợi thế:        Angular, React, Vue.js , Jquery        Framework của ngôn ngữ JAVA        Sử dụng được tool quản lý source code: Git, SVN,.. Quyền lợi được hưởng:Tham gia khóa đào tạo dành cho nhân viên mới làm quen với môi trường làm việc cũng như trang bị kỹ năng cần thiết cho công việc.Tham gia miễn phí  các khóa đào tạo kỹ năng mềm, đào tạo chuyên sâu về kiến thức chuyên ngành cũng như các buổi giới thiệu công nghệ mới tại công ty.Tăng lương 6 tháng/lầnLương tháng 13, thưởng các ngày lễ, sinh nhật,…Phụ cấp đi lại (phụ thuộc vào khoảng cách từ nhà đến công ty).Khám sức khỏe 1 năm / lần, Du lịch Công ty 1 năm 1 lần.Được học Tiếng Nhật miễn phí (N5 – N1) trong giờ hành chính, nhận phụ cấp khi có Bằng.Thời gian thử việc tối đa 2 tháng.Thời gian làm việc : 5 ngày / tuần (giờ bắt đầu làm việc linh động từ 7:00-9:00)Thời gian làm việc tại nhà (WFH) linh động hơn 50 ngày/năm Vui lòng gửi cv có đính kèm ảnh gửi về: tuyendung@fujinet.netTại tiêu đề (Subject) của mail: [HCM-UNG TUYEN LAP TRINH VIEN] ---------------------*** ---------------------Công ty Cổ phần FUJINET SYSTEMS (FUJINET) là công ty IT Việt Nam chuyên phát triển phần mềm cho các công ty Nhật Bản. Đến nay, đã trải qua hơn hai thập kỷ xây dựng và phát triển thương hiệu có thể nói FUJINET là một trong những cái nôi đào tạo ra các kỹ sư làm offshore cho Nhật Bản. Bởi thực tế các cán bộ quản lý đã dành nhiều thời gian học tập, nghiên cứu thị trường CNTT, văn hóa của đất nước được mệnh danh là cường quốc công nghệ; Đội ngũ kỹ sư tự tin đối ứng những dự án có quy mô lớn, những dự án đòi hỏi kỹ thuật cao hoặc những dự án yêu cầu kết hợp giữa công nghệ hiện đại và truyền thống.5 năm liền được bình chọn Top 10 Doanh nghiệp CNTT hàng đầu tại Việt Nam; 4 năm liền được vinh danh tại giải thưởng Sao Khuê trong lĩnh vực xuất khẩu phần mềm do VINASA bình chọn cùng những bằng khen đã đóng góp cho đất nước là minh chứng cho sự phát triển ngày càng mạnh mẽ của FUJINET.Quy mô: 800 nhân viênĐịa điểm:TRỤ SỞ CHÍNH: Tòa nhà Waseco, số 10 Phổ Quang, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh.FUJINET QUY NHƠN: Tòa nhà Phú Tài Building, 278 Nguyễn Thị Định, TP Quy Nhơn, Tỉnh Bình ĐịnhFUJINET JAPAN: Kyobashi Isasu building, 1-6-12 Kyobashi, Chuo-ku, Tokyo, 104-0031, Japan
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/fujinet-tuyen-dung-fresher-developers-java-net-web-winform-16292
Golden Owl Solutions Tuyển dụng Thực tập sinh Full-stack JS T8/2024,"
BENEFITSAllowance: 3.000.000 - 6.000.000 VND/month + Parking allowance;Team-building, Tea break monthly;On-job training; English training;Opportunity to be promoted to a full-time position after an internship. REQUIREMENTS4th-year students in Computer Science, Software Engineering, IT or related major;Personal laptop is required;Can work full-time at GO office;15 months working after internship commitment;4-month internship commitment;Strong background knowledge of HTML, CSS, Javascript;Have knowledge about at least one of the below (for Full-stack JS intern): Javascript core, NodeJS, React JS or React Native;Good command of English is a plus;Knowledge about: Git, SQL is a big plus;JOB DESCRIPTIONWork under coaching of team leader or mentors;Practice coding with high quality and effective outputs;Estimate tasks;Implement tasks, follow quality guidelines and time plan or the project;Report task progress everyday;Help other team members (PC and QC, team lead, other engineers);APPLY: Send your CV with title [Position] - Full Name via mail: trainer@goldenowl.asiaOnly short-list candidates who meet our above mandatory requirements will be contacted.
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7754__JD_-Full-stack-JS-Intern.docx'],https://www.fit.hcmus.edu.vn/tin-tuc/d/golden-owl-solutions-tuyen-dung-thuc-tap-sinh-full-stack-js-t8-2024
"[CQ] Quy trình nộp cuốn SAU bảo vệ KLTN/TTDATN khóa 2020, đợt 1 (bảo vệ tháng 3/2024)","
THÔNG BÁOGiáo vụ thông báo đến các bạn sinh viên Đại học Chính quy Chương trình Chuẩn, Cử nhân tài năng đã bảo vệ đề tài KLTN/TTDATN khóa 2020, đợt 1 (từ ngày 14/3 đến ngày 22/3/2024) về việc nộp cuốn SAU bảo vệ như sau:1. Sinh viên (SV) nhận bản nhận xét của Giảng viên hướng dẫn (GVHD) và Giảng viên phản biện (GVPB) qua email từ 22/3 - 25/3/2024.2. Chỉnh sửa nội dung KLTN/TTDATN2.1 Nếu Hội đồng không yêu cầu chỉnh sửa, SV thực hiện việc nộp cuốn SAU bảo vệ như mục 3.2.2 Nếu Hội đồng có yêu cầu chỉnh sửa nội dung: SV thực hiện việc chỉnh sửa nội dung báo cáo theo yêu cầu của Hội đồng, đồng thời ghi nhận các nội dung chỉnh sửa vào bản thuyết minh chỉnh sửa sau bảo vệ KLTN-TTTN-TTDATN (file đính kèm).SV gửi lại file báo cáo đã chỉnh sửa theo yêu cầu của Hội đồng + bản thuyết minh chỉnh sửa sau bảo vệ đến GVPB.Sau khi GVPB đồng ý với nội dung chỉnh sửa của SV, SV in bản thuyết minh chỉnh sửa sau bảo vệ nhờ GVHD và GVPB ký xác nhận.3. Nộp cuốn SAU bảo vệ vào ngày 29/3/2024 cho Bộ môn như sau:Hội đồng Thị giác máy tính: Thầy Lý Quốc Ngọc (lqngoc@fit.hcmus.edu.vn)Hội đồng Khoa học máy tính: nộp tại https://tinyurl.com/quytrinhnopcuonKHMTHội đồng Công nghệ tri thức: nộp theo hướng dẫn tại: http://tinyurl.com/quytrinhnopcuonCNTT Hội đồng Công nghệ phần mềm: nộp theo hướng dẫn tại: http://tinyurl.com/quytrinhnopcuonKTPM Hội đồng Hệ thống thông tin: Cô Hồ Thị Hoàng Vy (hthvy@fit.hcmus.edu.vn)Hội đồng Cử nhân tài năng: Giáo vụ: giaovu@fit.hcmus.edu.vn Khi nộp cuốn sau bảo vệ qua email, SV bắt buộc phải cc GVHD, GVPB, các SV cùng thực hiện đề tài và đính kèm:File báo cáo cuối cùng đã được GVPB thông qua;File Source.zip (chứa Mã nguồn);Đề cương chi tiết (theo mẫu LateX đã nộp cho giáo vụ trước đó);Scan bản nhận xét của GVHD, GVPB;Scan bản thuyết minh chỉnh sửa sau bảo vệ có chữ ký sống của GVHD và GVPB (áp dụng đối với các đề tài có yêu cầu chỉnh sửa).4. Nộp lại 1 bản thuyết minh chỉnh sửa sau bảo vệ có chữ ký sống xác nhận của GVHD, GVPB cho Giáo vụ tại Văn phòng Khoa - Phòng I53 vào ngày 29/3/2024 (sáng từ 8g00-12g00, chiều từ 13g30-16g30).LƯU Ý:Thời gian gửi email đến GVPB (đối với các đề tài yêu cầu chỉnh sửa sau bảo vệ): từ ngày ra thông báo đến hết ngày 25/3/2024.Thời gian nộp cuốn sau bảo vệ và gửi nội dung tóm tắt KLTN/TTDATN: ngày 29/3/2024Điểm chỉ được công nhận khi SV hoàn thành và nộp cuốn SAU BẢO VỆ đúng quy trình, đúng thời hạn. Nếu SV không thực hiện đúng quy trình, thời gian như thông báo và có hành vi gian lận, không trung thực khi nộp cuốn sau bảo vệ, Khoa sẽ lập biên bản HỦY ĐIỂM và xử lý kỷ luật tùy mức độ vi phạm.SV bắt buộc phải chỉnh sửa nội dung báo cáo theo yêu cầu của Hội đồng và có chữ ký sống xác nhận của GVHD, GVPB trong bản bản thuyết minh chỉnh sửa sau bảo vệ.Tên của đề tài trong cả 2 bản nhận xét của GVHD và GVPB phải giống nhau.Sử dụng email sinh viên khi liên hệ.Nếu có các thắc liên quan các bạn vui lòng liên hệ Bp. Giáo vụ qua email: giaovu@fit.hcmus.edu.vn để được hỗ trợ.GIÁO VỤ KHOA CNTT
","['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7607_CQ-Thu-tu-bao-ve-KLTN-K2020-dot-1.pdf', 'https://www.fit.hcmus.edu.vn/vn/UserFiles\\7608_CQ-Thu-tu-bao-ve-TTDATN-K2020-dot-1.pdf']",https://www.fit.hcmus.edu.vn/tin-tuc/d/cq-quy-trinh-nop-cuon-sau-bao-ve-kltn-ttdatn-khoa-2020-dot-1-bao-ve-thang-3-2024
Danh sách lớp cao học nghỉ ngày 27/4 - 28/4/2024,"
THÔNG BÁODanh sách lớp nghỉ học ngày 27/4 và 28/4/2024STTMã MHTên môn họcGV giảng dạyNgày họcPhòng học1MTH078Các hệ thống tư vấnPGS.TS. Lê Nguyễn Hoài NamChủ nhật (13g30)F1092MTH075Quản trị dự án hệ thống thông tinPGS.TS. Nguyễn Văn VũThứ 7 (8g30)B11B3MTH064Học máy ứng dụngPGS.TS. Lê Hoàng TháiChủ nhật (14g00)I424MNCPhương pháp nghiên cứu khoa họcPGS.TS. Vũ Hải QuânChủ nhật (8g30)I345MTH085Thị giác máy tính nâng caoPGS.TS. Lý Quốc NgọcThứ 7 (8g30)C226Kỹ thuật lập trình (bổ túc kiến thức)TS. Trương Toàn ThịnhChủ nhật (8g00)I35-----BP. Giáo Vụ SĐH, Khoa CNTTEmail: giaovusdh@fit.hcmus.edu.vnWebsite: https://www.fit.hcmus.edu.vn/sau-dai-hocFacebook: https://www.facebook.com/sdh.fit.hcmus/
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/danh-sach-lop-cao-hoc-nghi-ngay-27-4-28-4-2024
FRONTEND DEVELOPER - REACTJS ( FRESHER),"

POSITION DETAILS:

Position: Frontend
Developer-ReactJS (Fresher)
Location:                    HCM:
Nguyen Lam Tower, 133 Duong Ba Trac Street, Ward 1, District 8.Da Nang: 88 Tran Van Du Street, Ngu Hanh Son
District.
Work type: Full-time

COMPANY BRIEF INTRODUCTION:

JourneyHorizon is an
active Australian/Vietnamese software development company in Ho Chi Minh City
that serves and delivers projects across the globe. We value our staff and
their personal development above everything else. Making them successful is one
of our top priorities.
We know
that every great journey starts with a single step and we are here to be with
you from that very first step. We are looking for young and talented Frontend Developer - ReactJS (Fresher)
to join our team, who live and breathe our core values:


Help others be
successfulTake pride in
the work you produceDeliver on your
commitments - “do what you say you will do”

WHAT YOU WILL DO:




Be a part of the
Journey Horizon family.Learn how to
create clean, beautiful, and easy-to-maintain code.Work on web
projects and mobile applications with state-of-the-art technology stack.

RESPONSIBILITIES:


WE LOOKING FOR POTENTIAL CANDIDATE WITH:4th-year student or fresh graduate in Information Technology/ Computer Sciences;Good command of foundation algorithm;Good understanding of data structure;Understanding about OOP;Great efficiency in written and spoken English;Can work full time stably.

LOVE IF YOU HAVEKnowing Figma, Photoshop, Sketch or Adobe XD design is a huge plus.

BENEFITS:
For
Fresher:Allowance the training process for Freshers;Standard training program, methodically designed;100% can become official employee after completing
the Fresher training course at the company;Review performance and salary after finishing the training;Can choose to work in HCM or Da Nang;

For Employee:12 days Annual leave and 2 days sick leave;1 day off for your birthday;1 day off for Australian Day;Female Employee Benefits about menstrual cramps;Performance review 2 times/ year, bonus depends on
the financial status of the organizationFlexible working hours;Essential working equipment will be provided;Free snacks & drinks;Private health insurance.
To apply for this position, please send your CV to
email:[FE-Fresher]_Full name_Location apply careers@journeyh.io or simply submit your CV directly
through our website https://www.journeyh.io/career/.
For more information:
●  Our Website: https://www.journeyh.io/
●   Email: careers@journeyh.io
Thank you! We appreciate your time and look forward to hearing
from you.
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7744_JD_ReactJS-Fresher.docx-1.pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/frontend-developer-reactjs-fresher
Thông báo chuyển khoản học bổng đột xuất HK1 NH: 2023-2024,"
Nhà trường đã hoàn tất thủ tục chuyển khoản học bổng tân đột xuất học kỳ 1/2023-2024 dành cho SV Chương trình đề án, Khoa công nghệ thông tin ngày 10/06/2024.Danh sách học bổng đột xuất chính thức trong file đính kèm.Sinh viên vui lòng kiểm tra tài khoản để nhận tiền.
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7735_CTDA-HBDX-HK1-23-24.pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/thong-bao-chuyen-khoan-hoc-bong-dot-xuat-hk1-nh-2023-2024
